"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2018","Cyprus","Last online purchase: in the last 3 months","Students","Percentage of individuals","26",""
"2018","Latvia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21","b"
"2018","Latvia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","27","b"
"2018","Latvia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","49","b"
"2018","Latvia","Last online purchase: in the last 3 months","Students","Percentage of individuals","43",""
"2018","Lithuania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","26",""
"2018","Lithuania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","20",""
"2018","Lithuania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","54",""
"2018","Lithuania","Last online purchase: in the last 3 months","Students","Percentage of individuals","44",""
"2018","Luxembourg","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","43","b"
"2018","Luxembourg","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","60","b"
"2018","Luxembourg","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","80","b"
"2018","Luxembourg","Last online purchase: in the last 3 months","Students","Percentage of individuals","60","b"
"2018","Hungary","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","13",""
"2018","Hungary","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","27",""
"2018","Hungary","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","47",""
"2018","Hungary","Last online purchase: in the last 3 months","Students","Percentage of individuals","39",""
"2018","Malta","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","30",""
"2018","Malta","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","49",""
"2018","Malta","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","76",""
"2018","Malta","Last online purchase: in the last 3 months","Students","Percentage of individuals","68",""
"2018","Netherlands","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","49",""
"2018","Netherlands","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","73",""
"2018","Netherlands","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","84",""
"2018","Netherlands","Last online purchase: in the last 3 months","Students","Percentage of individuals","73",""
"2018","Austria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","33",""
"2018","Austria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","49",""
"2018","Austria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","68",""
"2018","Austria","Last online purchase: in the last 3 months","Students","Percentage of individuals","70",""
"2018","Poland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21",""
"2018","Poland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","29",""
"2018","Poland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","65",""
"2018","Poland","Last online purchase: in the last 3 months","Students","Percentage of individuals","46",""
"2018","Portugal","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","12",""
"2018","Portugal","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","37",""
